observed_complaints,hourly_wage,average_handling_minutes,ai_addressable_share,time_reduction,adoption_rate,implementation_cost,annual_operating_cost,success_probability,discount_rate,observed_hours_workload,ai_addressable_complaints,gross_hours_released,expected_hours_released,estimated_annual_capacity_value,annual_net_value,three_year_net_value,roi,npv,payback_years,simulation
250000,24.305971145738624,20.486200089027264,0.3840027672146601,0.25292899152521764,0.6257081430135625,1910847.7040010078,471179.80574185896,0.8210798937282235,0.1,85359.1670376136,96000.69180366502,8290.54602955569,4259.320879644599,103526.93040108368,-367652.8753407753,-3013806.3300233334,-0.9065750227402345,-2825145.989033289,inf,3246
250000,24.081467509599626,20.238360733317005,0.2442205730964322,0.2633959472728076,0.6421176993134998,1534137.6470861288,333970.5376871241,0.808222680235461,0.1,84326.50305548753,61055.14327410805,5424.446439417765,2815.1471436160823,67792.87447373288,-266177.6632133912,-2332670.6367263026,-0.9198049396684945,-2196082.0988038783,inf,3247
250000,23.024098050709252,20.9416992374982,0.3173294061434665,0.31585131445367043,0.4680101590677052,905750.3425891878,339510.3117577395,0.8023026273980216,0.1,87257.08015624249,79332.35153586662,8745.682037788276,3283.8792439433855,75608.35769924147,-263901.954058498,-1697456.2047646819,-0.8821247830516266,-1562035.4424641903,inf,3248
250000,26.41184304238724,19.192729467971866,0.2433461684085786,0.24868735120174934,0.5792265609399938,1806334.106206549,251970.12662658116,0.6663845613511568,0.1,79969.70611654944,60836.542102144645,4839.535825330245,1868.001000952819,49337.34924018811,-202632.77738639305,-2414232.438365728,-0.9422334408272468,-2310251.832088563,inf,3249
250000,24.518624533769653,21.743869272266426,0.28396108311951196,0.3482112243215567,0.7349855187928713,1564195.8498588614,364787.8654872446,0.5902062550611152,0.1,90599.45530111011,70990.27077987799,8958.332480017936,3886.0623745352805,95280.90427603989,-269506.96121120476,-2372716.733492476,-0.8924821059676805,-2234419.7729310533,inf,3250
250000,23.230804139543086,13.920192915377891,0.18412397026187344,0.09639806984787305,0.6965149637513013,1100097.7455364931,386131.9572824385,0.721005995304973,0.1,58000.80381407454,46030.99256546836,1029.467597119394,516.9898404424299,12010.08972545172,-374121.8675569868,-2222463.3482074533,-0.9840467695374354,-2030483.4567413211,inf,3251
250000,26.076322373626937,22.34159707227956,0.39915034416099265,0.2317208873238737,0.45945107483675385,963852.5829451072,342425.73413648613,0.6831526827114549,0.1,93089.98780116483,99787.58604024816,8610.029993174168,2702.4751818628174,70470.6140489809,-271955.1200875052,-1779717.943207623,-0.8938231733049506,-1640164.7147930728,inf,3252
250000,27.799328230159162,26.614815651420983,0.27499035616855505,0.16151657886663812,0.5195718987249601,1740240.0001912604,302899.0123474796,0.6709801695185662,0.1,110895.06521425411,68747.58904213876,4925.4599408737195,1717.1258660764847,47734.945563556525,-255164.06678392307,-2505732.2005430297,-0.9459387540444453,-2374795.2677004905,inf,3253
250000,22.7706573572781,20.183598457252742,0.33545011320202456,0.15414396485147802,0.6506635137033455,966898.4394283685,281829.73423241905,0.888647992481311,0.1,84098.32690521976,83862.52830050614,4348.523527855051,2514.3633775875505,57253.70694273457,-224576.02728968448,-1640626.5212974218,-0.9052293687973083,-1525385.7800210472,inf,3254
250000,26.480526982315336,20.381486167088763,0.4932553789787426,0.3318589699717479,0.6094352966594945,1350113.2244060778,345135.09857996384,0.7097037863878,0.1,84922.85902953651,123313.84474468566,13901.126570355818,6012.494935169653,159214.0343617943,-185921.06421816954,-1907876.4170605864,-0.7997743052289713,-1812471.393122938,inf,3255
250000,24.700549301006244,26.12156144163501,0.48021620207955995,0.22176622470496615,0.708778472310698,1232933.203765613,368162.1835885865,0.6776138044287676,0.1,108839.83934014587,120054.05051988999,11590.978598272692,5566.892913113564,137505.31285378386,-230656.87073480265,-1924903.8159700208,-0.8235165345198956,-1806542.7019866472,inf,3256
250000,25.23305719574873,16.108133605696093,0.19284995904143326,0.15959787889603652,0.5798519049129549,1625319.3389129546,264043.34621083434,0.6447616845176305,0.1,67117.22335706705,48212.489760358316,2065.7637279282485,772.3194230065795,19487.98017411268,-244555.36603672165,-2358985.4370231195,-0.9758158573803521,-2233492.337847251,inf,3257
250000,21.131784460749905,22.58403083622768,0.29660250346121264,0.30482248268798373,0.7801286910679445,1550873.3091809724,296360.45419084874,0.6280916195634179,0.1,94100.12848428199,74150.62586530315,8507.697206347097,4168.706062634435,88092.19799581227,-208268.25619503646,-2175678.077766082,-0.8916879083669577,-2068805.6367584108,inf,3258
250000,25.51256125731751,29.10654219987201,0.31023067718501396,0.2508664798519796,0.6591909817975239,1377988.496788673,342808.4035723601,0.7104578288556369,0.1,121277.25916613337,77557.66929625349,9438.58193360081,4420.34647746169,112774.36028480904,-230034.0432875511,-2068090.6266513264,-0.8594077652569978,-1950049.1153324703,inf,3259
250000,24.06004057094341,17.731349063792845,0.47325825065650273,0.31523396239354495,0.5857959288340148,1860306.2979408528,358997.89933085983,0.7541746508637674,0.1,73880.62109913684,118314.56266412568,11022.033656783475,4869.451144158729,117159.19208668584,-241838.70724417397,-2585822.419673375,-0.8803399119100319,-2461723.368548077,inf,3260
250000,21.815233675544217,30.49125909079911,0.2807073589779904,0.23093663200948628,0.8377368295085379,1268844.986034755,411976.4825550015,0.768039209904374,0.1,127046.91287832963,70176.8397444976,8235.893888008515,5299.095464033504,115601.0058169073,-296375.47673809424,-2157971.4162490377,-0.8615432141175023,-2005886.9304397826,inf,3261
250000,22.813522603930608,22.148976511226486,0.4995771392169063,0.35810808572261466,0.7903217321596966,1636861.1883369572,359579.2200960262,0.7743284151681038,0.1,92287.40213011036,124894.28480422657,16510.457387665963,10103.881069167339,230505.11915887563,-129074.10093715056,-2024083.491148409,-0.7453543781598098,-1957849.3732370085,inf,3262
250000,22.74087813996045,22.512029824330526,0.4170669985760934,0.31629102575002266,0.6337615549870268,1093871.6348815286,349473.23032040393,0.7407700165658532,0.1,93800.12426804386,104266.74964402335,12373.6010689006,5809.05376677125,132102.98381862324,-217370.2465017807,-1745982.3743868708,-0.8150069756269173,-1634439.265175213,inf,3263
250000,22.649850878109664,31.231688310100036,0.4219006469886742,0.25188489958834315,0.6882859177273262,1011641.7995419722,419018.3963433013,0.6232195324570678,0.1,130132.03462541683,105475.16174716855,13829.183646124462,5932.072963436061,134360.56801989287,-284657.8283234084,-1865615.2845121974,-0.8223289817502624,-1719543.6866572853,inf,3264
250000,25.093014020338245,21.75926320002398,0.4910323031954547,0.23902797389143982,0.8313566069329978,1332955.3093803998,324224.05617210426,0.7709627234747506,0.1,90663.59666676658,122758.07579886368,10641.227733067264,6820.441218382333,171145.42711776076,-153078.6290543435,-1792191.1965434302,-0.7773116922506234,-1713639.202821329,inf,3265
250000,22.84511859908445,36.34384488012722,0.4935771783478669,0.26106617197113524,0.5631688738346249,1978321.0394463476,280262.17143381806,0.7415861564642294,0.1,151432.6870005301,123394.29458696673,19513.056430966088,8149.398556309533,186173.97653009888,-94088.19490371918,-2260585.624157505,-0.8018798790249128,-2212304.454270773,inf,3266
250000,25.31749955301145,21.103526651776,0.3588757719098452,0.2837868134989666,0.8369532153314176,1156118.098265771,421607.85303387244,0.4309213891603163,0.1,87931.36104906668,89718.94297746131,8955.300154347062,3229.82788699533,81771.16608530818,-339836.68694856425,-2175628.159111464,-0.8986702147449988,-2001241.6398132897,inf,3267
250000,25.059392404443457,23.651480914164612,0.19433544871351488,0.1913585432297551,0.7205973950924434,1534202.616180954,270073.86492191773,0.6454608036192255,0.1,98547.83714235254,48583.86217837872,3664.7721694385664,1704.5492067398015,42714.96744437551,-227358.89747754222,-2216279.3086135807,-0.9453405651866307,-2099610.5430409573,inf,3268
250000,27.50669766517515,20.333207798832568,0.3926991653160992,0.2530158611905152,0.8004414730965337,1045931.1888314851,398024.157408134,0.5894034504779087,0.1,84721.69916180237,98174.79132902481,8417.873261923021,3971.409216174019,109240.35261398896,-288783.80479414505,-1912282.6032139203,-0.8536961954394813,-1764093.7687478038,inf,3269
250000,23.355282336189354,18.277444606332413,0.2654052773296514,0.33974619821009766,0.6722366659521455,1483156.5455943085,333247.5989453451,0.7056015915712084,0.1,76156.01919305172,66351.31933241285,6867.021299124267,3257.2428749316655,76073.82698157016,-257173.77196377493,-2254677.861485633,-0.9080826689005767,-2122709.6524313446,inf,3270
250000,23.904555312578598,25.216169824376916,0.5482355385971562,0.2911520766925916,0.7964057904411412,1308555.486044851,352509.2182139982,0.398327847618262,0.1,105067.37426823714,137058.88464928907,16770.84541082879,5320.225424921975,127177.62294543433,-225331.59526856386,-1984550.2718505426,-0.8387491706121752,-1868921.8123701299,inf,3271
250000,24.918166390404334,13.947980675469182,0.5082346251509434,0.20521488015451572,0.609041372206881,1063977.861072145,352215.2873774707,0.7465293256283283,0.1,58116.58614778826,127058.65628773585,6061.403467390461,2755.9216145842192,68672.51335112134,-283542.77402634936,-1914606.183151193,-0.902850497332906,-1769106.7731887612,inf,3272
250000,24.574531245872663,22.306754317441808,0.4746085667804795,0.2519439959575071,0.6726726277854587,1664721.8119103129,314560.01438330166,0.5929420593422472,0.1,92944.80965600752,118652.14169511988,11113.85505804509,4432.826585874873,108934.6354421171,-205625.37894118455,-2281597.948733866,-0.8747110589220132,-2176081.694927083,inf,3273
250000,23.710789660450565,34.05745555230949,0.39413351734146496,0.21193069428015382,0.4837879827008706,1481578.9746193893,246332.63537871206,0.5654895571632006,0.1,141906.06480128955,98533.37933536623,11853.270263363467,3242.7827363765255,76888.93937676412,-169443.69600194794,-1989910.062625233,-0.8961230209458856,-1902960.3673815588,inf,3274
250000,24.76482600063311,29.97243286905448,0.4213698677935244,0.34520524398728586,0.9113186114791116,536207.2060706852,406138.9419193064,0.7990077735708219,0.1,124885.13695439366,105342.4669483811,18165.678128708085,13227.350423788523,327573.0316945234,-78565.910224783,-771904.9367450342,-0.4399261167878702,-731588.9963366744,inf,3275
250000,25.413473824258396,25.485524360366675,0.17800228843924626,0.28745938686658423,0.820952258283514,1114095.874287378,323065.4718028711,0.7347802669640264,0.1,106189.68483486115,44500.57210981157,5433.559316680256,3277.6290402167397,83295.93981917728,-239769.53198369383,-1833404.4702384595,-0.8800514835611486,-1710367.2122783822,inf,3276
250000,21.668528741889226,21.182893509370384,0.3454705505385436,0.23082930696154874,0.6212235692713706,1210533.0771731306,328738.3299060423,0.8217718871165423,0.1,88262.05628904326,86367.6376346359,7038.433649993049,3593.1489884380007,77858.25212985901,-250880.07777618332,-1963173.3105016805,-0.8936724880244816,-1834434.6980891086,inf,3277
250000,26.980598828685938,14.818846660609976,0.33541470197716616,0.30955020016846013,0.740293886432884,1388881.2706490848,318392.3827797912,0.4468397424867999,0.1,61745.19441920823,83853.67549429154,6410.860790083641,2120.6661396977656,57216.84236476346,-261175.54041502773,-2172407.891894168,-0.9267720779892663,-2038386.1833265766,inf,3278
250000,24.344819009429347,15.767228493878978,0.3972595287245675,0.2969166621475313,0.577900532358504,1411388.7929657404,310819.0253707429,0.6368875265992584,0.1,65696.78539116241,99314.88218114187,7749.131171510324,2852.1269362610074,69434.51405519246,-241384.51131555042,-2135542.326912392,-0.9111274572642779,-2011676.3455235704,inf,3279
250000,23.52609554218971,14.752634753054222,0.15491440824668432,0.36680401808262475,0.7263013793748834,904161.7398654143,443763.1571607998,0.7895680772411906,0.1,61469.311471059256,38728.60206167108,3492.884664073531,2003.0449509060238,47123.82689031582,-396639.330270484,-2094079.7306768661,-0.9367593083878083,-1890545.0480512157,inf,3280
250000,28.518433658461138,22.174648047282545,0.2939818821320025,0.23471524398909765,0.6289760831391177,1642657.5449910483,436495.6548181647,0.6365690735246043,0.1,92394.36686367728,73495.47053300063,6375.398799595021,2552.625030083182,72796.8675753546,-363698.7872428101,-2733753.906719479,-0.9260230649186341,-2547122.5981643777,inf,3281
250000,25.642555007258288,24.485697092948318,0.37834160037013587,0.38793931636988266,0.6405494891254688,1567203.1832031757,313947.6828621552,0.6952566093691415,0.1,102023.73788728466,94585.40009253396,14974.38943853272,6668.788421219494,171004.77392288804,-142942.90893926716,-1996031.9100209773,-0.7955341295553795,-1922681.0408958686,inf,3282
250000,25.448448253760265,28.797667792753835,0.4013268165949882,0.40403967278739233,0.5645573973954721,795243.3128213537,384449.47870586184,0.7512762588883692,0.1,119990.28246980764,100331.70414874706,19456.658962416528,8252.31949846015,210008.72573006002,-174440.75297580182,-1318565.5717487591,-0.6766761546982603,-1229051.6466680132,inf,3283
250000,23.325410577662524,16.7132268419843,0.5230372080853175,0.2206734409642132,0.5404633355706079,856313.2444665772,380366.0825158444,0.4426513646902088,0.1,69638.44517493459,130759.30202132938,8037.698622306582,1922.9135634539916,44852.748372920476,-335513.3341429239,-1862853.246895349,-0.9326336883227411,-1690685.247481662,inf,3284
250000,25.676958732497102,29.46491696617038,0.4332177188227748,0.24553414321600875,0.743172160683383,885737.0229121239,311770.15641486284,0.8511115078934566,0.1,122770.48735904325,108304.4297056937,13059.064994038154,8260.150848451245,212095.55245988353,-99674.6039549793,-1184760.8347770618,-0.6505930459693392,-1133613.010208128,inf,3285
250000,27.21958621467852,31.294727949169538,0.18325831627536826,0.18842790188638625,0.7834073609445406,1513597.433114636,338336.78535278863,0.5284171995820506,0.1,130394.69978820642,45814.57906884207,4502.656775577879,1863.9464716666866,50735.851685077214,-287600.93366771145,-2376400.2341177706,-0.9398057873162637,-2228818.387615105,inf,3286
250000,23.78845263034466,20.95813026912098,0.2533844351830232,0.3625890367303451,0.7369698749587812,941095.3051755693,415901.81513468537,0.7518036708010694,0.1,87325.54278800408,63346.108795755805,8022.983444237972,4445.187388397435,105744.12962189788,-310157.6855127875,-1871568.361713932,-0.855065661512732,-1712411.562912103,inf,3287
250000,27.60305998688377,23.847590101346505,0.39409602508383756,0.43297668308214843,0.35294551505220495,1435283.4303650907,333282.68495874235,0.5741741966928203,0.1,99364.95875561044,98524.00627095939,16955.079100459192,3435.984209425881,94843.678246768,-238439.00671197433,-2150600.4505010135,-0.883155781745351,-2028245.9489350643,inf,3288
250000,22.58110019988842,22.090125079059433,0.3016104567363522,0.20062871526804363,0.7595300751556743,1321045.4541970817,319775.0741683679,0.6756744177741711,0.1,92042.18782941431,75402.61418408804,5569.630955126226,2858.306988112957,64543.71650061996,-255231.35766774794,-2086739.5272003256,-0.9150878620392171,-1955768.0641747268,inf,3289
250000,22.58625841655433,22.70403151682666,0.541806156284356,0.31341882826982026,0.6960316756907345,1192913.943700186,225705.53201911814,0.8299716287927539,0.1,94600.13132011108,135451.539071089,16064.261211444518,9280.107534154864,209602.90689983455,-16102.625119283592,-1241221.8190580367,-0.6637441435683548,-1232958.789038149,inf,3290
250000,25.147484006651787,29.854805927769938,0.23309554276478783,0.18579458121064912,0.5593437189295285,834056.9944373721,362264.8538053499,0.56082755889375,0.1,124395.0246990414,58273.885691196956,5387.285890726143,1689.966654092632,42498.4094055693,-319766.4443997806,-1793356.3276367139,-0.9336256735570269,-1629268.813342912,inf,3291
250000,21.53992757001013,22.662926850242357,0.5056274661992594,0.19811025698736545,0.576564394269333,1065162.685754677,273227.5264852028,0.7448699321914969,0.1,94428.86187600982,126406.86654981483,9458.93789190883,4062.287313989516,87501.37451190516,-185726.15197329762,-1622341.1416745698,-0.8607290856279235,-1527036.1365673104,inf,3292
250000,26.60723616403664,18.142480453990707,0.4225146365596957,0.1641787166788232,0.6364187454848886,775678.9520986129,452619.492020742,0.542108912242537,0.1,75593.66855829462,105628.65913992393,5243.774858230794,1809.1457122730205,48136.36722160254,-404483.12479913945,-1989128.3264960314,-0.9323147090092102,-1781568.6163248725,inf,3293
250000,23.862498969856816,20.29682675141411,0.28550271163263125,0.22709786299308848,0.5859120296179791,1645250.7628345618,287508.18992522766,0.806926019460104,0.1,84570.11146422545,71375.67790815781,5483.277026757994,2592.4257245561885,61861.75618165236,-225646.4337435753,-2322190.064065288,-0.9259960546976955,-2206400.0458482616,inf,3294
250000,23.31553178835241,22.25816745030713,0.5276237376462817,0.39633575563906664,0.7961043232313394,1401334.2886305673,336678.182690404,0.6269104083377026,0.1,92742.36437627971,131905.93441157043,19393.926435598194,9679.238843826035,225676.60095028134,-111001.58174012267,-1734339.0338509353,-0.7192342405084444,-1677378.7931833891,inf,3295
250000,24.47695089276843,16.20823343947654,0.33215790025280434,0.15081962395162535,0.7570994781734943,1749626.5677917108,393129.3587402219,0.7264361211872512,0.1,67534.30599781891,83039.47506320108,3383.1938394384283,1860.7038618707652,45544.35705299529,-347585.0016872266,-2792381.5728533906,-0.9533518647855526,-2614019.0212738444,inf,3296
250000,23.475134040807706,23.16812430459652,0.3861797768687756,0.32505726757712183,0.580884212101075,1232516.2671795953,392187.12621785613,0.5419868608124809,0.1,96533.85126915218,96544.9442171939,12117.946773731932,3815.112700086852,89560.28201532665,-302626.84420252946,-2140396.7997871838,-0.8884714876207079,-1985104.4372099277,inf,3297
250000,22.301419237360186,30.77309401740156,0.29112286066539267,0.3170126801370935,0.6372061132616222,1648343.0164939305,392408.1640856158,0.7439849592283359,0.1,128221.22507250651,72780.71516634816,11833.490485441807,5609.9237110180775,125109.2605690216,-267298.9035165942,-2450239.727043713,-0.8671672927492706,-2313075.8268920723,inf,3298
250000,21.78882273924099,27.47015113309133,0.3993787126131655,0.2251321104677032,0.5556608289580242,1226823.4408045195,337482.8108274837,0.7658433379058259,0.1,114458.96305454722,99844.67815329137,10291.345591375748,4379.47330694332,95423.56757622554,-242059.24325125816,-1953001.1705582938,-0.8721590235899016,-1828788.9518200448,inf,3299
250000,22.958503165589363,16.068775782882934,0.35675296659191547,0.21525558991079569,0.7775341346121252,890604.7538169757,312834.71528341155,0.784601775734003,0.1,66953.2324286789,89188.24164797887,5141.5442831122255,3136.6230634449985,72012.1705313626,-240822.54475204897,-1613072.3880731226,-0.8818897488097107,-1489494.7787074957,inf,3300
250000,26.435122280898817,25.56566153298572,0.5578370272116597,0.250072097062483,0.6722578441023288,1548106.6735529902,266267.37363372976,0.5673054978452237,0.1,106523.58972077383,139459.25680291493,14859.984863950995,5667.235211483059,149814.05581017013,-116453.31782355963,-1897466.627023669,-0.8084961083734671,-1837708.8388392278,inf,3301
250000,25.874426101596153,23.05283412986942,0.42491234330076433,0.2776424844705938,0.5431176212072004,1478064.2176741832,347828.3385977254,0.8340846276079888,0.1,96053.47554112258,106228.08582519108,11331.785701364079,5133.367580103124,132822.94010370775,-215005.39849401763,-2123080.413156236,-0.8419746023506379,-2012750.820991387,inf,3302
250000,24.666101556358452,17.71633915085105,0.18064780427477978,0.2459132611675267,0.5097002647152459,865704.9201716296,371263.0746433201,0.6740111086176637,0.1,73818.0797952127,45161.95106869494,3279.271542820897,1126.5728839544363,27788.16116625975,-343474.9134770604,-1896129.6606028108,-0.9578859660953355,-1719876.1926051907,inf,3303
250000,26.051586487533687,24.66155281769255,0.32818422750551146,0.3011660496518196,0.5681441240025298,735955.5035097122,441372.59167474316,0.764173701241584,0.1,102756.47007371896,82046.05687637787,10156.238579621155,4409.440647195549,114872.92438206136,-326499.6672926818,-1715454.5053877577,-0.8327152840934701,-1547911.8511722041,inf,3304
250000,21.82871638628275,16.482962733419072,0.5475999544977296,0.13899714430577795,0.6595248626836434,1053680.6790900826,349949.2553734883,0.7117136694695285,0.1,68679.01138924614,136899.9886244324,5227.491269397471,2453.747078231206,53562.14905437895,-296387.1063191093,-1942841.9980474105,-0.9236109939330754,-1790751.544541812,inf,3305
250000,24.536241288829725,17.35696779486075,0.32367847724633725,0.32517767957252297,0.4316719691884203,1267717.0721330615,300685.941077485,0.798687940078953,0.1,72320.69914525312,80919.6193115843,7611.971715731631,2624.3885912923292,64392.63171160053,-236293.30936588446,-1976597.000230715,-0.9109686928596069,-1855343.558985862,inf,3306
250000,24.735830341987246,19.62567150248745,0.22457033812464922,0.33187447246526247,0.5507065892562297,1492836.772957041,335339.60962870385,0.4893721675292357,0.1,81773.63126036437,56142.584531162305,6094.5202521295905,1642.476116601094,40628.01056101072,-294711.5990676931,-2376971.5701601203,-0.9512240596883106,-2225740.8998646773,inf,3307
250000,24.358361462105673,23.709021125498378,0.4606274805181576,0.28084951392907753,0.5114458407991875,995142.8212366073,401447.88202026853,0.7258940440751249,0.1,98787.5880229099,115156.8701295394,12779.854295493004,4744.591064807837,115570.46414646614,-285877.41787380236,-1852775.0748580145,-0.8423671172364997,-1706077.647053501,inf,3308
250000,23.514628644562077,24.192420162410574,0.3480717199057865,0.21670606288300404,0.557599959676803,1098448.2186770702,292055.7506477845,0.5853813058436064,0.1,100801.75067671073,87017.92997644663,7603.400656022054,2481.8153066038644,58358.96529917984,-233696.78534860467,-1799538.5747228842,-0.9113362077313562,-1679617.53460786,inf,3309
250000,24.842021730668375,26.152574593051465,0.2874620138194659,0.16675803733378677,0.6048321038867075,1276266.3640993016,387234.47085507365,0.768303824804797,0.1,108969.06080438111,71865.50345486647,5223.606414465332,2427.3828361526603,60301.097164355815,-326933.37369071785,-2257066.485171455,-0.9257975659810812,-2089301.275381252,inf,3310
250000,29.132306111041096,24.037593110212086,0.1785662052611176,0.24571489365243954,0.4527986493076386,1030056.5361790297,195922.00924352597,0.7938229398865679,0.1,100156.63795921703,44641.5513152794,4394.510319581248,1579.5713804063726,46016.556978238186,-149905.45226528778,-1479772.892974893,-0.9146694612781852,-1402849.208604351,inf,3311
250000,25.376142146569233,22.376998695940653,0.28544443794164676,0.3938819897053054,0.5270555473286542,1420624.9409298995,349095.9544612569,0.9326971653913217,0.1,93237.4945664194,71361.10948541168,10482.824206606367,5153.180425734108,130767.83899034689,-218328.11547091004,-2075609.2873426296,-0.8410383396506828,-1963574.6495765653,inf,3312
250000,23.057716793053462,24.168591925121717,0.1399597052158722,0.3187492704332686,0.5795343036156602,1299303.4265787404,398564.02928978985,0.6690570942482077,0.1,100702.46635467382,34989.92630396805,4492.543859658504,1741.945862056587,40165.29435613215,-358398.7349336577,-2374499.6313797133,-0.951704970060818,-2190588.0341147333,inf,3313
250000,21.65227822770619,24.386803411366472,0.4053045859377062,0.26938881294237244,0.36030390620714986,1152730.316617367,365085.05576452205,0.5615330609697811,0.1,101611.68088069363,101326.14648442654,11094.42273400995,2244.6519574768818,48601.82870765477,-316483.22705686727,-2102179.997787969,-0.9351394894822456,-1939777.2599368491,inf,3314
250000,24.843451099434915,35.035697783143355,0.2740540519399765,0.25484921406060757,0.5474714282189965,1376522.970282591,275603.88575543417,0.7906764675536064,0.1,145982.07409643065,68513.51298499413,10195.747133867606,4413.461354533161,109645.61134059037,-165958.2744148438,-1874397.7935271224,-0.8507095427498919,-1789236.635431451,inf,3315
250000,25.8856758237192,22.162913399215114,0.43226806339768287,0.37910883835876386,0.47666781751124127,1462022.6218785557,352151.2671066748,0.7509159176581955,0.1,92345.47249672964,108067.01584942071,15133.266063576686,5416.762689250759,140216.56298796256,-211934.70411871222,-2097826.7342346925,-0.832974537665259,-1989072.8627748273,inf,3316
250000,23.211721857711545,24.032908675893083,0.2946796790012959,0.15103985117933505,0.6085130048543996,2092084.81404518,463514.86794186494,0.657055531554336,0.1,100137.11948288785,73669.91975032397,4456.940451538242,1782.0043983653768,41363.390444075725,-422151.4774977892,-3358539.246538548,-0.9643688269858773,-3141913.056357488,inf,3317
250000,24.494716991817157,19.998757364274283,0.42841504669773756,0.33813382435951,0.6308705658569898,1369805.0926587076,288712.4623894304,0.895890831399389,0.1,83328.15568447618,107103.76167443438,12071.051470163664,6822.451531551868,167114.01945575254,-121598.44293367784,-1734600.4214597412,-0.775780431343633,-1672202.4225689056,inf,3318
250000,23.380883205791505,27.439895853324803,0.3309268642098308,0.15112853007884663,0.5922666299375108,1068912.388991637,255789.0558987498,0.5902425055707812,0.1,114332.89938885336,82731.7160524577,5718.073050425928,1998.929349785291,46736.73366395864,-209052.32223479115,-1696069.3556960104,-0.9236444143370117,-1588794.5727611023,inf,3319
250000,25.644880667516677,25.803102716259286,0.5029698663696807,0.3031432873910725,0.8358341482430361,1736937.817126972,345217.0144228131,0.7569818023049009,0.1,107512.92798441369,125742.46659242017,16392.70457046768,10371.84843516045,265984.8154212593,-79232.19900155376,-1974634.4141316332,-0.7121987837208658,-1933976.5689640439,inf,3320
250000,25.67699148777214,32.76501615923269,0.33555842911652145,0.2950061358662387,0.5018362799930913,1537295.3228586907,332802.6295051786,0.7082205549301239,0.1,136520.90066346954,83889.60727913036,13514.449084187525,4803.180737578589,123331.23091303653,-209471.39859214207,-2165709.518635117,-0.8540863571574723,-2058219.6875018089,inf,3321
250000,24.233938470095545,22.00868562945341,0.4150541910018941,0.22398178791848294,0.6019863137320427,1204457.7956721354,274479.7822752388,0.6009143645875721,0.1,91702.8567893892,103763.54775047353,8525.117546387064,3083.894974328549,74734.92105611494,-199744.86121912382,-1803692.3793295068,-0.8894397755833998,-1701193.7014837805,inf,3322
250000,23.624584587378354,27.34621566283948,0.28021724691586125,0.3518261199768825,0.6125403525254258,1118718.4263631674,333149.43559785985,0.7642907299096159,0.1,113942.56526183117,70054.31172896532,11233.340766143048,5258.988603904889,124241.42111700984,-208908.01448085002,-1745442.4698057175,-0.8240345023285532,-1638241.7381074298,inf,3323
250000,20.985445226997662,18.862419496922048,0.2821552773646109,0.30028223891143035,0.83453577060473,1232472.34898999,368385.57028609706,0.40822042764326255,0.1,78593.41457050852,70538.81934115272,6658.922808309466,2268.525525611153,47606.018163758934,-320779.55212233815,-2194811.0053570047,-0.9389047403010355,-2030203.6168524537,inf,3324
250000,23.802152845637153,15.545881323882558,0.3266625381251822,0.25647470309215664,0.41669191018223256,1412618.215350328,444020.46851344407,0.7704566908721608,0.1,64774.50551617732,81665.63453129555,5426.851955382129,1742.2532134515106,41469.377282375346,-402551.0912310687,-2620271.4890435343,-0.9546729859105542,-2413703.1980511826,inf,3325
250000,23.17775236146421,17.674376848899456,0.48189782226693806,0.34102740225776046,0.6870840902114612,965000.8951796656,340301.27118762676,0.5811580152271704,0.1,73643.2368704144,120474.45556673451,12102.556241584989,4832.604275132876,112008.90514998305,-228292.3660376437,-1649877.9932925967,-0.8307941393307245,-1532730.2201868787,inf,3326
250000,25.765845412677812,24.959309619228552,0.24660419379011003,0.19218576416329491,0.723464375415152,990186.9972308917,456678.81605746766,0.720880487011121,0.1,103997.12341345231,61651.04844752751,4928.820472248351,2570.5344011302477,66231.9920074923,-390446.8240499754,-2161527.469380818,-0.9158147605009808,-1961170.458993039,inf,3327
250000,22.575433920899158,26.62454914179724,0.22917253079999567,0.2741770894655653,0.6904066161393961,1246734.9656603835,373993.1260305039,0.8945120395512528,0.1,110935.62142415515,57293.13269999892,6970.513026042834,4304.828734448047,97183.37663531983,-276809.74939518404,-2077164.2138459357,-0.8769162982125728,-1935119.8420676405,inf,3328
250000,26.1423795774228,27.09793208795094,0.44761733058272224,0.1656781375438085,0.44832704924134337,1612572.7346395138,307277.064844084,0.7538552601366261,0.1,112908.05036646225,111904.33264568057,8373.306817826513,2829.957522730213,73981.82374719634,-233295.24109688762,-2312458.4579301765,-0.9124269542487174,-2192743.469448453,inf,3329
250000,24.8890381651833,13.509941131354825,0.24662191057089333,0.19645763585517445,0.5482458925500054,1369960.4491721094,345456.59778808494,0.8077594198599053,0.1,56291.42138064511,61655.47764272333,2727.362006691459,1207.814403206322,30061.338777860237,-315395.2590102247,-2316146.2262027836,-0.9625221780704034,-2154301.776988671,inf,3330
250000,24.348900712397736,25.8925966336851,0.29478834185394653,0.2530418597826628,0.8520100052191972,1313608.2088780284,340285.8412154019,0.45063106649094714,0.1,107885.81930702124,73697.08546348663,8047.612177952394,3089.8177417727247,75233.66541382906,-265052.17580157286,-2108764.7362827472,-0.903317922770518,-1972753.73998487,inf,3331
